brand,screen_size,harddisk,cpu,OS,price,integer_ram
Dell,15.6,1000.0,Intel,Win,953.82,16.0
Dell,15.6,500.0,Intel,Win,645.99,32.0
Dell,14.0,512.0,Intel,Win,801.99,16.0
Dell,14.0,256.0,Ryzen,Win,602.47,12.0
Dell,15.6,2000.0,Intel,Win,693.99,8.0
Hp,15.6,1000.0,Intel,Win,999.99,64.0
Dell,16.0,1000.0,Intel,Win,899.99,32.0
Rokc,15.6,1000.0,Intel,Win,639.99,20.0
Rokc,14.0,1000.0,Intel,Win,589.99,8.0
Dell,15.6,512.0,Intel,Win,599.99,8.0
Dell,14.0,512.0,Intel,Win,807.99,8.0
Dell,14.0,256.0,Intel,Win,765.75,8.0
Msi,15.6,2.0,Intel,Win,1029.99,64.0
Dell,15.6,256.0,Intel,Win,2102.99,32.0
Dell,15.6,128.0,Intel,Win,1690.99,16.0
Dell,15.6,256.0,Intel,Win,713.99,16.0
Dell,16.0,256.0,Intel,Win,739.99,12.0
Dell,15.6,2000.0,Intel,Win,877.99,32.0
Rokc,15.6,1152.0,Pentium,Win,389.99,20.0
Hp,14.0,64.0,Celeron,Win,389.99,16.0
Hp,15.6,1000.0,Pentium,Win,459.99,16.0
Dell,15.6,1000.0,Intel,Win,931.3,8.0
Dell,15.6,512.0,Intel,Win,732.99,12.0
Dell,15.6,128.0,Intel,Win,691.99,8.0
Dell,13.3,256.0,Intel,Win,739.99,8.0
Dell,16.0,4000.0,Intel,Win,1512.99,40.0
Dell,15.6,256.0,Intel,Win,2337.99,8.0
Lenovo,15.6,2.0,Intel,Win,1279.0,16.0
Dell,16.0,512.0,Intel,Win,1989.85,32.0
Dell,15.6,256.0,Intel,Win,864.99,16.0
Hp,15.6,1000.0,Intel,Win,999.99,64.0
Dell,16.0,1000.0,Intel,Win,899.99,32.0
Rokc,15.6,1000.0,Intel,Win,639.99,20.0
Rokc,14.0,1000.0,Intel,Win,589.99,8.0
Msi,17.3,1.0,Intel,Win,1999.0,16.0
Dell,15.6,256.0,Intel,Win,439.99,16.0
Dell,15.6,500.0,Intel,Win,604.99,8.0
Lenovo,16.0,1.0,Intel,Win,1309.0,16.0
Acer,15.6,512.0,Intel,Win,709.0,8.0
Dell,14.0,1000.0,Intel,Win,1158.77,64.0
Dell,15.6,256.0,Intel,Win,844.58,4.0
Dell,15.6,1000.0,Intel,Win,1366.99,16.0
Rokc,15.6,1152.0,Pentium,Win,389.99,20.0
Hp,14.0,64.0,Celeron,Win,389.99,16.0
Hp,15.6,1000.0,Pentium,Win,459.99,16.0
Dell,16.0,2000.0,Intel,Win,2738.99,64.0
Dell,15.6,256.0,Intel,Win,1683.99,16.0
Dell,15.6,2000.0,Intel,Win,2675.99,64.0
Dell,14.0,256.0,Intel,Win,764.99,16.0
Dell,15.6,4000.0,Intel,Win,1037.99,64.0
Dell,15.6,8000.0,Intel,Win,1887.38,16.0
Dell,15.6,1000.0,Intel,Win,992.1,32.0
Dell,15.6,2000.0,Intel,Win,742.99,32.0
Dell,15.6,1000.0,Intel,Win,1764.99,16.0
Hp,15.6,512.0,Intel,Win,899.0,16.0
Dell,15.6,512.0,Intel,Win,2604.99,16.0
Hp,15.6,1000.0,Intel,Win,999.99,64.0
Dell,16.0,1000.0,Intel,Win,899.99,32.0
Rokc,15.6,1000.0,Intel,Win,639.99,20.0
Rokc,14.0,1000.0,Intel,Win,589.99,8.0
Dell,17.3,2000.0,Intel,Win,2921.99,64.0
Dell,15.6,1000.0,Intel,Win,3178.99,64.0
Dell,16.0,2000.0,Intel,Win,1365.99,40.0
Dell,16.0,1000.0,Intel,Win,1084.99,16.0
Dell,17.0,512.0,Intel,Win,3331.99,64.0
Dell,18.0,1000.0,Intel,Win,3002.99,64.0
Dell,14.0,256.0,Intel,Win,813.99,8.0
Dell,13.3,512.0,Intel,Win,807.99,16.0
Dell,15.6,1000.0,Intel,Win,1757.99,16.0
Dell,14.0,256.0,Intel,Win,1046.99,16.0
Dell,14.0,512.0,Intel,Win,2401.99,16.0
Rokc,15.6,1152.0,Pentium,Win,389.99,20.0
Hp,14.0,64.0,Celeron,Win,389.99,16.0
Hp,15.6,1000.0,Pentium,Win,459.99,16.0
Dell,18.0,1000.0,Intel,Win,2790.04,32.0
Msi,15.6,2.0,Intel,Win,1689.0,48.0
Dell,15.6,512.0,Intel,Win,773.99,32.0
Dell,15.6,512.0,Intel,Win,2268.99,16.0
Dell,16.0,1000.0,Intel,Win,1207.99,16.0
Dell,14.0,256.0,Intel,Win,1212.99,16.0
Dell,13.3,512.0,Intel,Win,1311.99,16.0
Dell,14.0,128.0,Intel,Win,764.99,4.0
Hp,15.6,1000.0,Intel,Win,999.99,64.0
Dell,16.0,1000.0,Intel,Win,899.99,32.0
Rokc,15.6,1000.0,Intel,Win,639.99,20.0
Rokc,14.0,1000.0,Intel,Win,589.99,8.0
Dell,15.6,512.0,Intel,Win,802.99,16.0
Dell,14.0,512.0,Intel,Win,801.99,16.0
Dell,14.0,1000.0,Intel,Win,1267.99,32.0
Dell,15.6,256.0,Intel,Win,1783.99,16.0
Dell,13.3,512.0,Intel,Win,844.58,16.0
Dell,18.0,4000.0,Intel,Win,4143.99,64.0
Asus,15.6,1.0,Intel,Win,1179.0,16.0
Dell,16.0,1000.0,Intel,Win,2806.99,16.0
Dell,15.6,1000.0,Intel,Win,809.99,64.0
Dell,15.6,128.0,Intel,Win,633.99,16.0
Dell,16.0,512.0,Intel,Win,1043.99,16.0
Rokc,15.6,1152.0,Pentium,Win,389.99,20.0
Hp,14.0,64.0,Celeron,Win,389.99,16.0
Hp,15.6,1000.0,Pentium,Win,459.99,16.0
Lenovo,16.0,1.0,Intel,Win,1839.0,16.0
Dell,14.0,256.0,Intel,Win,764.99,16.0
Dell,14.0,256.0,Intel,Win,1733.99,8.0
Dell,15.6,512.0,Intel,Win,2385.99,16.0
Dell,14.0,512.0,Intel,Win,1708.99,32.0
Asus,17.3,1.0,Ryzen,Win,1049.0,16.0
Lenovo,15.6,1.0,Intel,Win,589.0,12.0
Dell,13.4,512.0,Intel,Win,1720.95,32.0
Dell,15.6,2.0,Ryzen,Win,1269.0,24.0
Dell,17.0,32.0,Intel,Win,4618.0,128.0
Hp,15.6,1000.0,Intel,Win,999.99,64.0
Rokc,14.0,1000.0,Intel,Win,589.99,8.0
Dell,14.0,4000.0,Intel,Win,2620.99,32.0
Dell,15.6,256.0,Intel,Win,1576.99,16.0
Dell,15.6,256.0,Intel,Win,1929.99,16.0
Dell,14.0,512.0,Intel,Win,1204.99,8.0
Dell,17.0,1000.0,Intel,Win,3212.99,32.0
Dell,17.0,512.0,Intel,Win,2815.3,64.0
Dell,17.0,1000.0,Intel,Win,3378.36,64.0
Dell,17.3,256.0,Intel,Win,2792.78,32.0
Dell,14.0,256.0,Intel,Win,1008.94,16.0
Dell,17.3,1000.0,Intel,Win,2580.73,32.0
Rokc,15.6,1152.0,Pentium,Win,389.99,20.0
Hp,14.0,64.0,Celeron,Win,389.99,16.0
Hp,15.6,1000.0,Pentium,Win,459.99,16.0
Dell,15.6,2000.0,Intel,Win,1816.99,16.0
Dell,15.6,2000.0,Intel,Win,2547.99,32.0
Dell,15.6,512.0,Intel,Win,640.99,32.0
Dell,14.0,512.0,Intel,Win,1023.99,16.0
Dell,13.3,256.0,Intel,Win,730.99,8.0
Dell,14.0,1000.0,Intel,Win,1493.99,32.0
Dell,15.6,2000.0,Intel,Win,2675.99,64.0
Dell,15.6,512.0,Intel,Win,1667.99,32.0
Dell,15.6,4000.0,Intel,Win,3496.99,16.0
Dell,15.6,1000.0,Intel,Win,2616.99,64.0
Dell,15.6,256.0,Intel,Win,672.99,32.0
Hp,15.6,1000.0,Intel,Win,999.99,64.0
Dell,16.0,1000.0,Intel,Win,899.99,32.0
Rokc,15.6,1000.0,Intel,Win,639.99,20.0
Rokc,14.0,1000.0,Intel,Win,589.99,8.0
Dell,16.0,4.0,Intel,Win,2699.0,64.0
Dell,14.0,256.0,Intel,Win,1431.99,16.0
Acer,15.6,2.0,Intel,Win,1819.0,64.0
Dell,16.0,1000.0,Intel,Win,3514.99,32.0
Dell,14.0,256.0,Intel,Win,2316.99,16.0
Dell,15.6,1000.0,Intel,Win,2142.99,8.0
Dell,15.6,2000.0,Intel,Win,2409.99,32.0
Asus,15.6,1.0,Ryzen,Win,1279.0,32.0
Rokc,15.6,1152.0,Pentium,Win,389.99,20.0
Hp,14.0,64.0,Celeron,Win,389.99,16.0
Hp,15.6,1000.0,Pentium,Win,459.99,16.0
Dell,17.3,1000.0,Ryzen,Win,2357.99,32.0
Dell,16.0,1000.0,Intel,Win,1249.99,16.0
Dell,18.0,1000.0,Intel,Win,2517.99,32.0
Dell,15.6,2000.0,Intel,Win,2636.99,64.0
Dell,14.0,512.0,Intel,Win,1023.99,16.0
Dell,15.6,1000.0,Intel,Win,1143.99,32.0
Dell,14.0,512.0,Intel,Win,807.99,16.0
Dell,14.0,512.0,Intel,Win,1139.99,32.0
Dell,14.0,512.0,Intel,Win,740.99,16.0
Dell,17.3,2000.0,Intel,Win,3533.99,64.0
Hp,15.6,1000.0,Intel,Win,999.99,64.0
Dell,16.0,1000.0,Intel,Win,899.99,32.0
Rokc,15.6,1000.0,Intel,Win,639.99,20.0
Rokc,14.0,1000.0,Intel,Win,589.99,8.0
Dell,14.0,512.0,Intel,Win,1314.99,32.0
Dell,15.6,512.0,Ryzen,Win,1334.99,16.0
Dell,18.0,4000.0,Intel,Win,3829.99,64.0
Dell,18.0,1000.0,Intel,Win,2595.99,32.0
Dell,13.0,512.0,Intel,Win,1284.99,16.0
Dell,18.0,1000.0,Intel,Win,2720.99,32.0
Dell,13.3,1000.0,Intel,Win,1724.99,32.0
Dell,14.0,256.0,Intel,Win,1357.99,16.0
Dell,16.0,1000.0,Intel,Win,1084.99,16.0
Rokc,15.6,1152.0,Pentium,Win,389.99,20.0
Hp,14.0,64.0,Celeron,Win,389.99,16.0
Hp,15.6,1000.0,Pentium,Win,459.99,16.0
Dell,16.0,2.0,Intel,Win,2219.99,48.0
Dell,16.0,1000.0,Intel,Win,1084.99,16.0
Dell,14.0,256.0,Intel,Win,954.94,32.0
Hp,15.6,2.0,Intel,Win,989.0,24.0
Dell,15.6,500.0,Intel,Win,618.99,16.0
Dell,14.0,512.0,Intel,Win,1313.99,64.0
Dell,14.0,128.0,Intel,Win,960.99,4.0
Dell,14.0,256.0,Intel,Win,1309.99,16.0
Dell,14.0,512.0,Intel,Win,1422.99,16.0
Dell,15.6,512.0,Intel,Win,1091.99,32.0
Hp,15.6,1000.0,Intel,Win,999.99,64.0
Dell,16.0,1000.0,Intel,Win,899.99,32.0
Rokc,15.6,1000.0,Intel,Win,639.99,20.0
Rokc,14.0,1000.0,Intel,Win,589.99,8.0
Dell,13.0,512.0,Intel,Win,1253.99,8.0
Dell,15.6,2000.0,Intel,Win,3111.99,32.0
Dell,15.6,2.0,Intel,Win,1819.0,48.0
Dell,13.3,256.0,Intel,Win,1076.22,16.0
Dell,15.6,512.0,Intel,Win,1781.99,32.0
Dell,13.3,256.0,Intel,Win,1341.99,16.0
Dell,15.6,1000.0,Intel,Win,1883.99,32.0
Dell,17.3,512.0,Ryzen,Win,1282.99,8.0
Dell,18.0,2000.0,Intel,Win,2686.99,32.0
Acer,15.6,1.0,Intel,Win,1559.0,32.0
Rokc,15.6,1152.0,Pentium,Win,389.99,20.0
Hp,14.0,64.0,Celeron,Win,389.99,16.0
Hp,15.6,1000.0,Pentium,Win,459.99,16.0
Dell,14.0,1000.0,Intel,Win,1305.17,16.0
Dell,15.6,1000.0,Intel,Win,1409.99,16.0
Dell,18.0,4000.0,Intel,Win,4143.99,64.0
Dell,14.0,1000.0,Intel,Win,1395.99,32.0
Dell,14.0,512.0,Intel,Win,1229.99,16.0
Dell,15.6,2000.0,Intel,Win,1138.5,64.0
Dell,15.6,512.0,Intel,Win,2548.99,32.0
Hp,15.6,1000.0,Intel,Win,999.99,64.0
Dell,16.0,1000.0,Intel,Win,899.99,32.0
Rokc,15.6,1000.0,Intel,Win,639.99,20.0
Rokc,14.0,1000.0,Intel,Win,589.99,8.0
Dell,13.4,1000.0,Intel,Win,1355.84,32.0
Dell,18.0,1000.0,Intel,Win,2477.99,32.0
Dell,17.3,1000.0,Intel,Win,3176.99,32.0
Dell,13.4,1000.0,Intel,Win,1502.99,16.0
Dell,14.0,256.0,Intel,Win,1455.99,16.0
Dell,16.0,1000.0,Intel,Win,2280.99,16.0
Dell,13.3,1000.0,Intel,Win,1614.99,32.0
Dell,18.0,2000.0,Intel,Win,2659.99,64.0
Asus,15.6,1.0,Intel,Win,1159.0,12.0
Rokc,15.6,1152.0,Pentium,Win,389.99,20.0
Hp,14.0,64.0,Celeron,Win,389.99,16.0
Hp,15.6,1000.0,Pentium,Win,459.99,16.0
Hp,15.6,512.0,Intel,Win,989.0,24.0
Acer,17.3,512.0,Intel,Win,679.0,8.0
Hp,17.3,512.0,Intel,Win,1299.0,16.0
Hp,15.6,4.0,Intel,Win,1599.0,64.0
Acer,15.6,2.0,Ryzen,Win,1139.0,40.0
Hp,15.6,1000.0,Intel,Win,999.99,64.0
Dell,16.0,1000.0,Intel,Win,899.99,32.0
Rokc,15.6,1000.0,Intel,Win,639.99,20.0
Rokc,14.0,1000.0,Intel,Win,589.99,8.0
Hp,15.6,2.0,Intel,Win,1419.0,32.0
Hp,15.6,2.0,Intel,Win,1599.0,32.0
Hp,15.6,1.0,Intel,Win,1239.0,32.0
Hp,15.6,1.0,Intel,Win,1379.0,48.0
Hp,15.6,1.0,Intel,Win,1059.0,32.0
Hp,14.0,256.0,Intel,Win,322.75,16.0
Rokc,15.6,1152.0,Pentium,Win,389.99,20.0
Hp,14.0,64.0,Celeron,Win,389.99,16.0
Hp,15.6,1000.0,Pentium,Win,459.99,16.0
Dell,15.6,2000.0,Intel,Win,2155.99,64.0
Dell,15.6,1000.0,Intel,Win,1000.99,32.0
Dell,15.6,512.0,Intel,Win,2219.99,16.0
Dell,15.6,256.0,Intel,Win,2337.99,8.0
Dell,15.6,2000.0,Intel,Win,734.99,32.0
Dell,15.6,1000.0,Intel,Win,2142.99,8.0
Dell,15.6,256.0,Intel,Win,2085.99,32.0
Dell,13.4,512.0,Intel,Win,1730.99,32.0
Dell,15.6,1.0,Intel,Win,1599.0,24.0
Hp,15.6,1000.0,Intel,Win,999.99,64.0
Dell,16.0,1000.0,Intel,Win,899.99,32.0
Rokc,15.6,1000.0,Intel,Win,639.99,20.0
Rokc,14.0,1000.0,Intel,Win,589.99,8.0
Dell,13.3,256.0,Intel,Win,991.99,16.0
Dell,15.6,512.0,Intel,Win,1382.99,32.0
Hp,15.6,1.0,Intel,Win,1349.0,32.0
Dell,13.4,1000.0,Intel,Win,1725.99,32.0
Dell,17.0,1.0,Intel,Win,3049.0,64.0
Rokc,15.6,1152.0,Pentium,Win,389.99,20.0
Hp,14.0,64.0,Celeron,Win,389.99,16.0
Hp,15.6,1000.0,Pentium,Win,459.99,16.0
Lg,17.0,4.0,Intel,Win,1669.0,16.0
Acer,15.6,1.0,Intel,Win,1199.0,32.0
Lg,16.0,2.0,Intel,Win,1709.0,16.0
Hp,15.6,1000.0,Intel,Win,999.99,64.0
Dell,16.0,1000.0,Intel,Win,899.99,32.0
Rokc,15.6,1000.0,Intel,Win,639.99,20.0
Rokc,14.0,1000.0,Intel,Win,589.99,8.0
Samsung,13.3,256.0,Snapdragon,Win,1449.99,16.0
Lenovo,15.6,2.0,Ryzen,Win,2169.99,16.0
Acer,17.3,512.0,Intel,Win,799.0,12.0
Hp,17.3,1.0,Intel,Win,1389.0,32.0
Rokc,15.6,1152.0,Pentium,Win,389.99,20.0
Hp,14.0,64.0,Celeron,Win,389.99,16.0
Hp,15.6,1000.0,Pentium,Win,459.99,16.0
Hp,16.1,2.0,Ryzen,Win,1829.0,48.0
Rokc,14.0,1000.0,Intel,Win,589.99,8.0
Lenovo,14.0,1.0,Ryzen,Win,899.0,24.0
Hp,17.3,2.0,Intel,Win,1529.0,12.0
Lg,16.0,2.0,Intel,Win,1529.0,16.0
Dell,14.0,1.0,Intel,Win,1299.0,16.0
Rokc,15.6,1152.0,Pentium,Win,389.99,20.0
Hp,14.0,64.0,Celeron,Win,389.99,16.0
Hp,15.6,1000.0,Pentium,Win,459.99,16.0
Dell,13.4,1000.0,Intel,Win,1493.99,16.0
Hp,14.0,1.0,Intel,Win,669.0,24.0
Dell,15.6,512.0,Intel,Win,1462.99,16.0
Hp,15.6,1000.0,Intel,Win,999.99,64.0
Dell,16.0,1000.0,Intel,Win,899.99,32.0
Rokc,15.6,1000.0,Intel,Win,639.99,20.0
Rokc,14.0,1000.0,Intel,Win,589.99,8.0
Dell,15.6,256.0,Intel,Win,1563.99,4.0
Dell,14.0,2000.0,Intel,Win,1001.11,64.0
Dell,16.0,4000.0,Intel,Win,1227.99,64.0
Dell,15.6,256.0,Intel,Win,1028.99,32.0
Rokc,15.6,1152.0,Pentium,Win,389.99,20.0
Hp,14.0,64.0,Celeron,Win,389.99,16.0
Hp,15.6,1000.0,Pentium,Win,459.99,16.0
Msi,17.3,1.0,Intel,Win,1844.1,32.0
Hp,16.1,2.0,Ryzen,Win,1409.0,24.0
Hp,15.6,1000.0,Intel,Win,999.99,64.0
Dell,16.0,1000.0,Intel,Win,899.99,32.0
Rokc,15.6,1000.0,Intel,Win,639.99,20.0
Rokc,14.0,1000.0,Intel,Win,589.99,8.0
Dell,15.6,512.0,Intel,Win,1068.99,16.0
Hp,14.0,512.0,Intel,Win,729.0,8.0
Dell,16.0,4.0,Intel,Win,2069.0,64.0
Dell,16.0,512.0,Ryzen,Win,708.99,16.0
Rokc,15.6,1152.0,Pentium,Win,389.99,20.0
Hp,14.0,64.0,Celeron,Win,389.99,16.0
Hp,15.6,1000.0,Pentium,Win,459.99,16.0
Dell,15.6,128.0,Intel,Win,556.99,12.0
Dell,13.3,256.0,Intel,Win,1197.99,16.0
Dell,14.0,1000.0,Intel,Win,834.99,16.0
Dell,15.0,512.0,Intel,Win,1046.99,16.0
Dell,15.0,128.0,Intel,Win,1021.99,8.0
Dell,14.0,1000.0,Intel,Win,1327.99,32.0
Dell,16.0,4000.0,Intel,Win,4881.99,64.0
Lenovo,15.6,2.0,Intel,Win,1229.0,12.0
Dell,14.0,256.0,Intel,Win,1161.99,8.0
Dell,15.6,512.0,Intel,Win,1513.99,32.0
Rokc,14.0,1000.0,Intel,Win,589.99,8.0
Dell,15.6,1000.0,Intel,Win,2368.99,16.0
Dell,17.0,2000.0,Intel,Win,3179.99,64.0
Dell,18.0,1000.0,Intel,Win,2408.99,32.0
Acer,15.6,2.0,Intel,Win,1039.0,8.0
Lg,17.0,3.0,Intel,Win,1729.0,16.0
Rokc,15.6,1152.0,Pentium,Win,389.99,20.0
Rokc,14.0,1000.0,Intel,Win,589.99,8.0
Dell,13.4,512.0,Intel,Win,1537.99,32.0
Dell,15.6,2000.0,Intel,Win,802.99,32.0
Dell,16.0,1000.0,Intel,Win,1680.99,32.0
Dell,13.4,512.0,Intel,Win,1495.99,32.0
Dell,15.6,256.0,Intel,Win,607.99,8.0
Dell,16.0,1000.0,Intel,Win,2032.65,64.0
Dell,15.6,256.0,Intel,Win,637.99,8.0
Dell,14.0,256.0,Intel,Win,1444.99,16.0
Dell,13.4,2000.0,Intel,Win,1889.99,32.0
Rokc,14.0,1000.0,Intel,Win,589.99,8.0
Dell,15.6,512.0,Intel,Win,1565.99,16.0
Dell,16.0,256.0,Intel,Win,415.99,8.0
Lenovo,15.6,1.0,Ryzen,Win,1899.0,48.0
Lenovo,14.0,2.0,Intel,Win,999.0,8.0
Hp,17.3,2.0,Intel,Win,3769.0,64.0
Rokc,15.6,1152.0,Pentium,Win,389.99,20.0
Hp,14.0,64.0,Celeron,Win,389.99,16.0
Hp,15.6,1000.0,Pentium,Win,459.99,16.0
Asus,15.6,1.0,Intel,Win,2299.0,32.0
Dell,15.6,1000.0,Ryzen,Win,1079.99,32.0
Rokc,14.0,1000.0,Intel,Win,589.99,8.0
Dell,12.0,512.0,Intel,Win,2696.99,32.0
Hp,15.6,2.0,Intel,Win,1209.0,8.0
Dell,16.0,256.0,Intel,Win,1927.99,16.0
Dell,12.0,512.0,Intel,Win,2691.99,32.0
Hp,14.0,64.0,Celeron,Win,299.0,4.0
Lenovo,15.6,1.0,Intel,Win,819.0,8.0
Acer,15.6,2.0,Intel,Win,1629.0,24.0
Rokc,15.6,1152.0,Pentium,Win,389.99,20.0
Hp,14.0,64.0,Celeron,Win,389.99,16.0
Hp,15.6,1000.0,Pentium,Win,459.99,16.0
Dell,13.4,1000.0,Intel,Win,1517.99,16.0
Dell,16.0,1000.0,Intel,Win,2324.99,32.0
Dell,15.6,512.0,Intel,Win,597.99,4.0
Dell,13.3,256.0,Intel,Win,900.89,16.0
Hp,15.6,1000.0,Intel,Win,999.99,64.0
Dell,16.0,1000.0,Intel,Win,899.99,32.0
Rokc,15.6,1000.0,Intel,Win,639.99,20.0
Rokc,14.0,1000.0,Intel,Win,589.99,8.0
Dell,15.6,1000.0,Intel,Win,951.99,32.0
Dell,16.0,512.0,Intel,Win,3319.99,32.0
Dell,16.0,1000.0,Intel,Win,2100.22,64.0
Dell,15.6,2000.0,Intel,Win,2648.99,32.0
Dell,14.0,1000.0,Intel,Win,1528.99,16.0
Dell,17.0,512.0,Intel,Win,2785.99,32.0
Rokc,15.6,1152.0,Pentium,Win,389.99,20.0
Hp,14.0,64.0,Celeron,Win,389.99,16.0
Hp,15.6,1000.0,Pentium,Win,459.99,16.0
Dell,14.0,2000.0,Intel,Win,1058.99,32.0
Rokc,14.0,1000.0,Intel,Win,589.99,8.0
Dell,15.6,512.0,Intel,Win,591.99,8.0
Dell,14.0,512.0,Intel,Win,1771.99,8.0
